id,datetime,visitor_id,device_type,device_name,revenue,tax
2984,2019-08-11 00:00:00,4888243519927,4,Unknown,369.32190473903927,0.07
2985,2019-08-30 00:00:00,18631966576892,3,Mobile Phone,467.4360093628879,0.07
2986,2019-10-13 00:00:00,43789941831599,1,Desktop,590.6874452410475,0.19
2987,2019-09-19 00:00:00,23205064463300,4,Unknown,495.0224958710043,0.07
2988,2019-08-23 00:00:00,73413812327691,4,Unknown,742.7709424425943,0.07
2989,2019-09-09 00:00:00,54773217626560,3,Mobile Phone,147.18304277108462,0.07
2990,2019-09-15 00:00:00,25324464875669,1,Desktop,835.3664750015822,0.19
2991,2019-10-01 00:00:00,58003310774462,4,Unknown,156.9329620513268,0.19
2992,2019-09-11 00:00:00,62211294676354,4,Unknown,489.3089543337531,0.07
2993,2019-08-27 00:00:00,23118522128153,1,Desktop,94.46926334939232,0.19
2994,2019-10-31 00:00:00,38954296644381,1,Desktop,359.3393574703905,0.07
2995,2019-10-17 00:00:00,43092822303094,4,Unknown,640.7476220084313,0.19
2996,2019-09-19 00:00:00,38203025902429,4,Unknown,289.31242838826176,0.19
2997,2019-10-20 00:00:00,16630585351425,2,Tablet,404.3897448527023,0.19
2998,2019-08-12 00:00:00,5713263006961,4,Unknown,995.512775318519,0.19
2999,2019-08-12 00:00:00,3533485382114,2,Tablet,282.14729263909123,0.07
3000,2019-08-06 00:00:00,4176815351104,3,Mobile Phone,574.2601882719324,0.19
3001,2019-10-29 00:00:00,73317165231043,2,Tablet,679.809248625298,0.19
3002,2019-11-02 00:00:00,84744045472749,1,Desktop,809.8082014772909,0.19
3003,2019-09-16 00:00:00,32284708208827,3,Mobile Phone,573.270777669375,0.19
3004,2019-08-27 00:00:00,73413812327691,3,Mobile Phone,728.9445592829011,0.19
3005,2019-09-20 00:00:00,28842110050527,4,Unknown,963.795466063067,0.07
3006,2019-09-23 00:00:00,47664863556068,1,Desktop,864.3390297003302,0.07
3007,2019-08-30 00:00:00,86558726073878,4,Unknown,936.5930005098226,0.19
3008,2019-09-02 00:00:00,40016929778196,3,Mobile Phone,240.9526371863969,0.19
3009,2019-10-26 00:00:00,83992641884753,1,Desktop,564.3717438773414,0.19
3010,2019-09-09 00:00:00,59031733116584,1,Desktop,267.60350251421517,0.07
3011,2019-08-08 00:00:00,68383215363169,2,Tablet,478.94746588027505,0.19
3012,2019-10-04 00:00:00,1866877376386,4,Unknown,277.758677106116,0.07
3013,2019-10-31 00:00:00,8636742713087,2,Tablet,955.458892471808,0.19
3014,2019-09-03 00:00:00,56387322458527,4,Unknown,301.63326047608695,0.07
3015,2019-08-10 00:00:00,52397825521739,4,Unknown,981.2271109630511,0.07
3016,2019-11-02 00:00:00,47020843679390,4,Unknown,603.1606279358753,0.07
3017,2019-09-21 00:00:00,25612270718418,1,Desktop,743.4038907584202,0.19
3018,2019-08-13 00:00:00,22879843507858,1,Desktop,782.3747315388181,0.19
3019,2019-08-24 00:00:00,7297573562612,2,Tablet,658.1838740092468,0.07
3020,2019-08-29 00:00:00,40598746003159,1,Desktop,835.7800173683274,0.19
3021,2019-10-26 00:00:00,70026751534723,3,Mobile Phone,549.5803400125435,0.19
3022,2019-08-22 00:00:00,99046344585869,1,Desktop,534.1961641998315,0.07
3023,2019-08-06 00:00:00,68478013903195,1,Desktop,311.5181384842326,0.19
3024,2019-09-08 00:00:00,50379732745122,4,Unknown,639.8276949849569,0.19
3025,2019-08-20 00:00:00,70110228329117,1,Desktop,212.75359253921056,0.19
3026,2019-08-26 00:00:00,43321840089488,4,Unknown,283.27765522825564,0.19
3027,2019-09-05 00:00:00,46994243727071,2,Tablet,611.4018237799298,0.07
3028,2019-09-18 00:00:00,83086641657973,2,Tablet,236.3585450900101,0.07
3029,2019-11-02 00:00:00,62477244684069,1,Desktop,623.1807629361768,0.19
3030,2019-08-22 00:00:00,41499685994601,3,Mobile Phone,287.75357162727954,0.07
3031,2019-09-22 00:00:00,92379231251388,1,Desktop,197.92835866261305,0.07
3032,2019-09-13 00:00:00,79142567172225,3,Mobile Phone,789.3650214996891,0.19
3033,2019-09-15 00:00:00,50228143086179,1,Desktop,300.84170786317566,0.19
3034,2019-08-07 00:00:00,33557759507202,4,Unknown,150.47107790819902,0.07
3035,2019-11-02 00:00:00,77208976181347,3,Mobile Phone,787.6168247842177,0.19
3036,2019-08-14 00:00:00,13338811947619,3,Mobile Phone,259.1248583400699,0.07
3037,2019-09-23 00:00:00,33947753875678,4,Unknown,615.3655172157861,0.07
3038,2019-10-26 00:00:00,60657663602578,4,Unknown,825.3561784113472,0.07
3039,2019-10-12 00:00:00,4148471386289,3,Mobile Phone,461.27106349194247,0.07
3040,2019-08-06 00:00:00,33208440188590,3,Mobile Phone,600.0726108428191,0.19
3041,2019-09-16 00:00:00,66609230796845,3,Mobile Phone,498.01887791402476,0.19
3042,2019-10-12 00:00:00,71133947892157,3,Mobile Phone,461.02726572017696,0.07
3043,2019-09-30 00:00:00,30570536871046,2,Tablet,551.6840104872906,0.19
3044,2019-08-12 00:00:00,52130267774035,2,Tablet,551.7585100508094,0.07
3045,2019-09-20 00:00:00,26395652544979,3,Mobile Phone,417.5995498486065,0.19
3046,2019-08-12 00:00:00,18892006264733,4,Unknown,164.223720461268,0.19
3047,2019-10-20 00:00:00,92443730575172,2,Tablet,177.1895074732319,0.19
3048,2019-10-22 00:00:00,23848371141156,1,Desktop,182.73983219583778,0.07
3049,2019-08-23 00:00:00,54404998375668,2,Tablet,178.67672824268877,0.07
3050,2019-10-17 00:00:00,5034954133775,1,Desktop,288.73995877896306,0.19
3051,2019-09-10 00:00:00,41564480314906,2,Tablet,806.4883206964151,0.19
3052,2019-10-28 00:00:00,5283053775046,3,Mobile Phone,362.12191436894824,0.07
3053,2019-10-23 00:00:00,53508804122862,2,Tablet,793.6054392036439,0.07
3054,2019-09-27 00:00:00,27680951148851,1,Desktop,816.6186833512394,0.19
3055,2019-09-06 00:00:00,84023847547772,2,Tablet,282.63370743732116,0.19
3056,2019-08-16 00:00:00,88621414179358,3,Mobile Phone,120.46583461488768,0.07
3057,2019-10-14 00:00:00,12188358758222,3,Mobile Phone,244.508085785336,0.07
3058,2019-09-18 00:00:00,64301294818295,3,Mobile Phone,403.9897574130995,0.07
3059,2019-10-04 00:00:00,78637907417209,2,Tablet,730.670907121784,0.07
3060,2019-11-01 00:00:00,69795992933356,4,Unknown,602.3127790613761,0.07
3061,2019-08-17 00:00:00,95989411012767,3,Mobile Phone,728.9420816716233,0.07
3062,2019-10-21 00:00:00,90554355799690,3,Mobile Phone,539.179195120107,0.07
3063,2019-09-01 00:00:00,89515852626954,1,Desktop,435.06264512820104,0.19
3064,2019-09-17 00:00:00,50640465358534,1,Desktop,768.031314353017,0.19
3065,2019-11-03 00:00:00,92139591985066,2,Tablet,476.448145037355,0.19
3066,2019-10-01 00:00:00,89468185343231,1,Desktop,514.3072100903945,0.07
3067,2019-09-04 00:00:00,74810603124062,1,Desktop,788.5003799149189,0.19
3068,2019-10-13 00:00:00,96883769273574,4,Unknown,641.6311639420982,0.07
3069,2019-10-29 00:00:00,93735083409406,1,Desktop,952.1388149568493,0.19
3070,2019-10-31 00:00:00,26899688281502,4,Unknown,84.9130176512315,0.07
3071,2019-10-26 00:00:00,52557761494817,4,Unknown,485.2389067308276,0.07
3072,2019-09-17 00:00:00,62507641046969,1,Desktop,872.279893468126,0.19
3073,2019-08-17 00:00:00,41650372250944,3,Mobile Phone,559.6803002205226,0.07
3074,2019-10-31 00:00:00,38006618621394,2,Tablet,655.2284353112725,0.07
3075,2019-10-12 00:00:00,55104934739621,1,Desktop,85.10421580055561,0.19
3076,2019-10-18 00:00:00,77897436341417,4,Unknown,311.39875230467595,0.07
3077,2019-09-25 00:00:00,68770225343785,3,Mobile Phone,760.8201826021948,0.19
3078,2019-10-28 00:00:00,77007671118332,2,Tablet,65.5875362572017,0.19
3079,2019-09-08 00:00:00,82022647357682,2,Tablet,580.766705953906,0.19
3080,2019-08-19 00:00:00,25080014196455,1,Desktop,740.5498011318119,0.19
3081,2019-10-13 00:00:00,84199139330796,1,Desktop,104.78247454224021,0.07
3082,2019-10-31 00:00:00,51654728337847,4,Unknown,38.87186172601365,0.07
3083,2019-09-14 00:00:00,98250703570948,1,Desktop,925.2564323606149,0.19
3084,2019-10-18 00:00:00,50006460229365,2,Tablet,51.867351598259724,0.07
3085,2019-09-25 00:00:00,91674159157870,1,Desktop,458.77583553073464,0.19
3086,2019-10-14 00:00:00,76093463049416,2,Tablet,708.8616390518686,0.19
3087,2019-10-05 00:00:00,7297573562612,1,Desktop,538.4427579832643,0.19
3088,2019-10-24 00:00:00,72817627293976,2,Tablet,892.3718157830472,0.07
3089,2019-10-30 00:00:00,93624923402554,1,Desktop,816.3065446901488,0.07
3090,2019-09-09 00:00:00,97415069148040,1,Desktop,992.0992324100341,0.07
3091,2019-10-10 00:00:00,32682384648417,4,Unknown,54.056247829841084,0.19
3092,2019-08-12 00:00:00,8069957344076,2,Tablet,580.8599800594579,0.07
3093,2019-09-14 00:00:00,15687429943452,2,Tablet,529.1126727699062,0.07
3094,2019-08-18 00:00:00,51770556649116,4,Unknown,95.91505536076217,0.07
3095,2019-10-12 00:00:00,46303122551225,4,Unknown,548.4569895353866,0.07
3096,2019-09-20 00:00:00,83240693556140,4,Unknown,462.09009001146427,0.19
3097,2019-09-16 00:00:00,42066278076781,3,Mobile Phone,505.38257672986265,0.19
3098,2019-08-27 00:00:00,8636742713087,2,Tablet,508.53224719002844,0.19
3099,2019-09-08 00:00:00,52946186408353,3,Mobile Phone,283.2099737084045,0.07
3100,2019-09-03 00:00:00,92926931127130,3,Mobile Phone,637.4189710554115,0.19
3101,2019-08-12 00:00:00,58446578862513,4,Unknown,786.2855573501873,0.07
3102,2019-10-28 00:00:00,55748762270042,2,Tablet,75.72364299984635,0.07
3103,2019-10-16 00:00:00,82767192426344,2,Tablet,765.0932024674534,0.19
3104,2019-09-05 00:00:00,2550609494700,1,Desktop,919.3324956520544,0.19
3105,2019-10-09 00:00:00,73266645520796,4,Unknown,865.6020037106414,0.07
3106,2019-10-28 00:00:00,16943097809537,1,Desktop,126.22829491513887,0.19
3107,2019-09-22 00:00:00,79047396341564,3,Mobile Phone,978.5990517292244,0.19
3108,2019-09-17 00:00:00,53835660978704,3,Mobile Phone,75.15563524982805,0.19
3109,2019-10-03 00:00:00,860585536576,4,Unknown,199.61021144257606,0.19
3110,2019-09-08 00:00:00,18368355074381,3,Mobile Phone,801.0650428705984,0.07
3111,2019-09-01 00:00:00,69335727355815,2,Tablet,135.97779809055976,0.19
3112,2019-09-18 00:00:00,33579866993692,4,Unknown,24.55952794284233,0.19
3113,2019-10-19 00:00:00,85257222159247,1,Desktop,220.43597431244956,0.19
3114,2019-09-08 00:00:00,163806277540,1,Desktop,683.2525535809716,0.07
3115,2019-09-08 00:00:00,57006454574403,3,Mobile Phone,930.583893050266,0.19
3116,2019-08-21 00:00:00,3176082311769,3,Mobile Phone,552.0625818657276,0.19
3117,2019-11-04 00:00:00,1079174711428,4,Unknown,722.4269485595338,0.07
3118,2019-09-17 00:00:00,23918675260267,2,Tablet,557.5907784499359,0.07
3119,2019-08-25 00:00:00,15349552823277,4,Unknown,765.5437332789057,0.07
3120,2019-09-08 00:00:00,40939079090342,2,Tablet,69.05727064312339,0.07
3121,2019-10-26 00:00:00,61596726268355,4,Unknown,713.3893122306872,0.19
3122,2019-08-24 00:00:00,27263535630360,4,Unknown,8.825418942708051,0.19
3123,2019-11-03 00:00:00,37280247067119,4,Unknown,189.08164438531094,0.07
3124,2019-11-02 00:00:00,57009167762776,3,Mobile Phone,71.30493570899688,0.07
3125,2019-11-02 00:00:00,85417230051673,4,Unknown,12.23381184455996,0.19
3126,2019-11-02 00:00:00,48350591974662,4,Unknown,239.2679713761563,0.07
3127,2019-08-23 00:00:00,23092789728654,2,Tablet,760.8530248512061,0.19
3128,2019-08-17 00:00:00,19261762256933,4,Unknown,523.0653522616759,0.19
3129,2019-09-25 00:00:00,41339670015296,3,Mobile Phone,330.7208869784184,0.07
3130,2019-10-02 00:00:00,21169787879642,1,Desktop,951.6341765724567,0.07
3131,2019-11-02 00:00:00,1753038996661,3,Mobile Phone,875.1561901269263,0.07
3132,2019-09-25 00:00:00,18892006264733,1,Desktop,95.733148395865,0.07
3133,2019-08-20 00:00:00,82867093091181,4,Unknown,179.64150288836402,0.07
3134,2019-10-31 00:00:00,66831915032470,1,Desktop,128.95613026844754,0.07
3135,2019-09-28 00:00:00,48968285889742,2,Tablet,936.3098283595984,0.19
3136,2019-08-20 00:00:00,46541025111972,1,Desktop,157.6508706498404,0.07
3137,2019-08-28 00:00:00,93507204971755,2,Tablet,598.815147682254,0.19
3138,2019-10-03 00:00:00,60439197682159,3,Mobile Phone,228.18123461759166,0.07
3139,2019-08-13 00:00:00,2943068404086,1,Desktop,618.2068304728955,0.19
3140,2019-10-03 00:00:00,54408192089859,1,Desktop,204.62050868242187,0.19
3141,2019-09-21 00:00:00,24371325021137,2,Tablet,985.4889500243488,0.07
3142,2019-09-10 00:00:00,15733765868949,4,Unknown,686.50644410992,0.07
3143,2019-08-22 00:00:00,27015679408153,3,Mobile Phone,640.0150259308767,0.19
3144,2019-09-09 00:00:00,5669136312961,3,Mobile Phone,615.3625118664852,0.19
3145,2019-08-09 00:00:00,88350798514387,4,Unknown,54.10831177554676,0.19
3146,2019-09-22 00:00:00,91929466811490,2,Tablet,506.9978533454058,0.19
3147,2019-10-11 00:00:00,6517890573698,1,Desktop,610.223183550039,0.19
3148,2019-10-11 00:00:00,1347709708047,2,Tablet,895.9401862105929,0.19
3149,2019-10-21 00:00:00,55129633864856,4,Unknown,654.5776778813149,0.19
3150,2019-09-07 00:00:00,70357914738659,4,Unknown,1.266704056899659,0.19
3151,2019-09-29 00:00:00,10698522990654,1,Desktop,232.5847141999059,0.19
3152,2019-09-10 00:00:00,62867109801473,3,Mobile Phone,805.6242791096952,0.19
3153,2019-08-28 00:00:00,90006720305521,4,Unknown,171.5886771478957,0.19
3154,2019-10-13 00:00:00,99491660811390,2,Tablet,393.0856483597523,0.19
3155,2019-11-04 00:00:00,2669706688525,2,Tablet,547.1219638219555,0.07
3156,2019-11-01 00:00:00,23930734434630,2,Tablet,572.4579417498163,0.07
3157,2019-10-14 00:00:00,23151552508797,3,Mobile Phone,275.9815998111591,0.07
3158,2019-08-09 00:00:00,45616810034771,2,Tablet,529.7636333300636,0.19
3159,2019-09-20 00:00:00,29301582259647,2,Tablet,655.1179776213253,0.07
3160,2019-09-11 00:00:00,48647386918802,4,Unknown,300.1187316520253,0.07
3161,2019-09-15 00:00:00,86093673362172,1,Desktop,256.4804692031404,0.07
3162,2019-08-14 00:00:00,41914764347237,3,Mobile Phone,319.02882603429293,0.19
3163,2019-10-15 00:00:00,76784059428101,1,Desktop,440.97077600561374,0.19
3164,2019-11-04 00:00:00,3189665498734,3,Mobile Phone,16.66386114674856,0.19
3165,2019-08-10 00:00:00,17919983189919,1,Desktop,851.3070869467066,0.07
3166,2019-08-08 00:00:00,76142071910644,4,Unknown,974.8939881276186,0.19
3167,2019-09-01 00:00:00,70545844579682,1,Desktop,798.1247242233547,0.07
3168,2019-11-02 00:00:00,85628533535416,2,Tablet,787.6415858731905,0.07
3169,2019-10-28 00:00:00,8133696347981,4,Unknown,356.3287946887759,0.07
3170,2019-09-10 00:00:00,68280253191996,2,Tablet,363.97293055940685,0.07
3171,2019-10-14 00:00:00,71624127119212,4,Unknown,176.58274229921932,0.19
3172,2019-10-24 00:00:00,13508265746183,2,Tablet,70.2048994088188,0.07
3173,2019-10-24 00:00:00,73041876226907,3,Mobile Phone,188.5471809737248,0.19
3174,2019-09-20 00:00:00,13459155940901,3,Mobile Phone,940.8335573320965,0.07
3175,2019-10-23 00:00:00,64023254042274,3,Mobile Phone,875.0682734929237,0.19
3176,2019-09-04 00:00:00,27796118065114,1,Desktop,833.4817340850808,0.07
3177,2019-09-16 00:00:00,76778654454478,2,Tablet,944.7096124488445,0.07
3178,2019-09-01 00:00:00,86558726073878,4,Unknown,274.5307782717801,0.07
3179,2019-09-10 00:00:00,18806762222218,1,Desktop,887.4874983609353,0.07
3180,2019-10-21 00:00:00,37221506380632,2,Tablet,768.5176101011787,0.19
3181,2019-09-15 00:00:00,31161783828987,3,Mobile Phone,378.467925589829,0.19
3182,2019-08-23 00:00:00,70989119433001,2,Tablet,1.998954330826308,0.19
3183,2019-09-30 00:00:00,49805255931409,2,Tablet,551.683755235629,0.07
3184,2019-11-02 00:00:00,46782063961802,1,Desktop,644.6090497468454,0.07
3185,2019-09-23 00:00:00,93804223495935,1,Desktop,103.6337463066338,0.07
3186,2019-10-01 00:00:00,62130532145355,2,Tablet,172.20764434033487,0.19
3187,2019-09-20 00:00:00,19959191420084,2,Tablet,914.1071397909658,0.19
3188,2019-10-14 00:00:00,59193010519347,3,Mobile Phone,508.3683623448507,0.07
3189,2019-09-03 00:00:00,73478360324180,2,Tablet,977.9890074959271,0.19
3190,2019-10-29 00:00:00,39622892606535,3,Mobile Phone,362.68955546857353,0.07
3191,2019-09-24 00:00:00,11712191991643,3,Mobile Phone,825.2318638543198,0.19
3192,2019-08-17 00:00:00,70019227641098,2,Tablet,763.7755803074668,0.19
3193,2019-08-17 00:00:00,45175832554169,1,Desktop,118.9875313083405,0.07
3194,2019-09-18 00:00:00,14177218518074,3,Mobile Phone,507.45744292471153,0.19
3195,2019-08-31 00:00:00,71126580097204,2,Tablet,568.8849347211902,0.07
3196,2019-10-14 00:00:00,89221475389743,1,Desktop,381.39974525326295,0.19
3197,2019-09-03 00:00:00,53634703482807,2,Tablet,836.5855390414486,0.19
3198,2019-08-14 00:00:00,84594406890189,3,Mobile Phone,897.0920438174609,0.19
3199,2019-09-15 00:00:00,1452631349399,2,Tablet,513.042736549698,0.07
3200,2019-09-04 00:00:00,83707217843900,3,Mobile Phone,10.877124943508676,0.07
3201,2019-09-07 00:00:00,93893545520683,1,Desktop,195.00589172453843,0.19
3202,2019-09-09 00:00:00,89169928347381,1,Desktop,407.9019807513465,0.19
3203,2019-08-23 00:00:00,27404268410607,2,Tablet,320.36321614054543,0.19
3204,2019-09-30 00:00:00,95782969496520,2,Tablet,646.8812238331232,0.19
3205,2019-10-21 00:00:00,51151434326174,3,Mobile Phone,397.520139882629,0.19
3206,2019-08-19 00:00:00,32409943692775,4,Unknown,999.5091771393276,0.19
3207,2019-09-25 00:00:00,60316782609431,3,Mobile Phone,258.6205185175128,0.19
3208,2019-08-30 00:00:00,66296207884565,4,Unknown,724.5400078686425,0.07
3209,2019-09-08 00:00:00,50640465358534,4,Unknown,984.1279878229249,0.19
3210,2019-08-09 00:00:00,21581068597227,1,Desktop,509.1478352024996,0.07
3211,2019-08-29 00:00:00,64819792442638,1,Desktop,356.87035587987447,0.07
3212,2019-08-26 00:00:00,18583691523118,3,Mobile Phone,617.9853474128482,0.19
3213,2019-08-08 00:00:00,86270067945494,1,Desktop,252.43793438822192,0.19
3214,2019-09-20 00:00:00,21997611147084,4,Unknown,67.95046795192383,0.07
3215,2019-10-01 00:00:00,14504078806698,3,Mobile Phone,528.021217393241,0.19
3216,2019-08-28 00:00:00,17420819132113,4,Unknown,59.37041947550992,0.07
3217,2019-10-17 00:00:00,60980251059472,1,Desktop,249.26682335202887,0.07
3218,2019-10-10 00:00:00,6427415785969,2,Tablet,815.2421071441897,0.19
3219,2019-09-15 00:00:00,35072319754081,1,Desktop,757.3000933919179,0.07
3220,2019-09-28 00:00:00,23215036526708,2,Tablet,175.84538173548324,0.07
3221,2019-09-29 00:00:00,50853147901423,1,Desktop,895.2938834438086,0.19
3222,2019-08-14 00:00:00,9835176557788,1,Desktop,346.24399631617155,0.07
3223,2019-11-04 00:00:00,38025257182986,1,Desktop,589.649812924401,0.19
3224,2019-10-29 00:00:00,10409346279482,3,Mobile Phone,740.61025161333,0.19
3225,2019-09-14 00:00:00,40278915353239,2,Tablet,132.30103424673456,0.19
3226,2019-09-03 00:00:00,6656495868477,3,Mobile Phone,710.7957060150784,0.07
3227,2019-10-05 00:00:00,64910113165627,3,Mobile Phone,504.3471415455817,0.07
3228,2019-08-18 00:00:00,5835230254868,3,Mobile Phone,28.27185263070198,0.19
3229,2019-08-08 00:00:00,83992641884753,4,Unknown,882.5776434266693,0.19
3230,2019-10-22 00:00:00,10202385955733,4,Unknown,471.76352102730414,0.19
3231,2019-09-18 00:00:00,7527010558965,1,Desktop,747.2603061953112,0.19
3232,2019-09-08 00:00:00,88154469870718,4,Unknown,588.3384731444397,0.07
3233,2019-08-18 00:00:00,76758213657522,1,Desktop,807.9105699980227,0.19
3234,2019-09-26 00:00:00,14262500170292,2,Tablet,658.0079698168059,0.07
3235,2019-08-09 00:00:00,40278915353239,4,Unknown,491.3851929599137,0.19
3236,2019-09-21 00:00:00,57304043501325,4,Unknown,907.4299005010221,0.19
3237,2019-09-14 00:00:00,70302616411659,4,Unknown,118.94810550383362,0.07
3238,2019-08-12 00:00:00,5034922541142,1,Desktop,557.9348995669816,0.07
3239,2019-09-30 00:00:00,35497544976127,1,Desktop,117.37309544913532,0.07
3240,2019-08-13 00:00:00,4484028772044,1,Desktop,310.64666684386845,0.19
3241,2019-11-04 00:00:00,79503222532643,3,Mobile Phone,954.7843710345758,0.07
3242,2019-08-23 00:00:00,29913695286661,1,Desktop,873.0111214554041,0.07
3243,2019-08-14 00:00:00,88350798514387,4,Unknown,593.6927059825375,0.19
3244,2019-10-28 00:00:00,70293403553713,2,Tablet,115.77788379922205,0.19
3245,2019-10-29 00:00:00,95094084080984,2,Tablet,248.42640474965117,0.19
3246,2019-10-25 00:00:00,56387322458527,1,Desktop,911.1584495409419,0.19
3247,2019-10-27 00:00:00,73946740950828,4,Unknown,901.0057432906522,0.07
3248,2019-08-08 00:00:00,55698113706342,1,Desktop,502.7099940699806,0.19
3249,2019-08-23 00:00:00,36856464662695,1,Desktop,720.9864919438762,0.19
3250,2019-10-25 00:00:00,38712799665538,4,Unknown,406.74896915347546,0.07
3251,2019-10-09 00:00:00,28558870784692,1,Desktop,526.5338729105379,0.19
3252,2019-10-06 00:00:00,67120133227,2,Tablet,401.5963122088898,0.19
3253,2019-09-14 00:00:00,76964233173664,1,Desktop,484.9178696160896,0.19
3254,2019-09-11 00:00:00,35334399488477,2,Tablet,747.3227166984922,0.07
3255,2019-10-12 00:00:00,57064853360866,4,Unknown,653.40344100317,0.07
3256,2019-08-28 00:00:00,97471052410000,1,Desktop,940.1395778676991,0.19
3257,2019-09-06 00:00:00,1410231285025,2,Tablet,272.9215581166319,0.19
3258,2019-09-29 00:00:00,97868143787318,2,Tablet,948.2687282338051,0.19
3259,2019-10-16 00:00:00,83523289437100,1,Desktop,857.5158971795614,0.19
3260,2019-08-24 00:00:00,38469549974220,1,Desktop,992.7913691995967,0.19
3261,2019-09-15 00:00:00,7157110154421,3,Mobile Phone,929.0585776895601,0.19
3262,2019-08-20 00:00:00,20292235324952,1,Desktop,636.0375623151842,0.19
3263,2019-08-10 00:00:00,24264431564124,1,Desktop,674.9062032097825,0.19
3264,2019-10-10 00:00:00,13456674540308,3,Mobile Phone,357.38844410861816,0.07
3265,2019-10-13 00:00:00,20088312992553,2,Tablet,992.5475976198185,0.07
3266,2019-08-22 00:00:00,31012432180630,3,Mobile Phone,944.3242773897842,0.07
3267,2019-08-10 00:00:00,86859282614293,3,Mobile Phone,346.99881467569224,0.07
3268,2019-10-26 00:00:00,68159262080081,3,Mobile Phone,645.1879434053819,0.07
3269,2019-10-17 00:00:00,76093463049416,1,Desktop,600.5627941550315,0.19
3270,2019-08-28 00:00:00,32230429966306,1,Desktop,784.2466236317931,0.19
3271,2019-09-05 00:00:00,38716489905123,1,Desktop,547.727258588113,0.07
3272,2019-08-17 00:00:00,16116398192709,3,Mobile Phone,732.97181954584,0.19
3273,2019-09-12 00:00:00,41499685994601,4,Unknown,243.08017749021081,0.07
3274,2019-09-08 00:00:00,24447275064122,4,Unknown,889.8656947905329,0.07
3275,2019-10-25 00:00:00,34593849518703,1,Desktop,991.5450521865781,0.19
3276,2019-09-05 00:00:00,51103039763707,3,Mobile Phone,530.8357262430881,0.07
3277,2019-09-15 00:00:00,68770225343785,4,Unknown,623.0677927432575,0.07
3278,2019-09-17 00:00:00,67430649058140,1,Desktop,929.1797810766953,0.19
3279,2019-09-04 00:00:00,2943068404086,3,Mobile Phone,466.6418018623256,0.19
3280,2019-10-24 00:00:00,38635169893090,2,Tablet,452.39976192297615,0.19
3281,2019-10-19 00:00:00,73514856340551,3,Mobile Phone,476.05438506339215,0.07
3282,2019-08-27 00:00:00,99184275146484,3,Mobile Phone,794.1085619786211,0.07
3283,2019-09-27 00:00:00,27989760599775,1,Desktop,816.3754084583783,0.07
3284,2019-09-11 00:00:00,53990696248370,3,Mobile Phone,762.2374194123647,0.07
3285,2019-09-10 00:00:00,87824713158335,3,Mobile Phone,172.54570591785523,0.19
3286,2019-11-03 00:00:00,21234030160600,1,Desktop,821.7021515605087,0.07
3287,2019-10-06 00:00:00,317194944477,3,Mobile Phone,694.6919591929585,0.19
3288,2019-09-29 00:00:00,45517920617262,1,Desktop,800.2653876639381,0.19
3289,2019-10-13 00:00:00,36242126511552,3,Mobile Phone,383.1813184507372,0.19
3290,2019-09-12 00:00:00,89383413204380,3,Mobile Phone,971.5374122276683,0.19
3291,2019-09-04 00:00:00,74019332491246,2,Tablet,278.32271113661113,0.19
3292,2019-09-18 00:00:00,2144985475998,2,Tablet,977.9199577593827,0.07
3293,2019-08-06 00:00:00,7597272709777,2,Tablet,816.0549924567586,0.19
3294,2019-09-18 00:00:00,1988258251896,2,Tablet,874.1582380666146,0.19
3295,2019-10-19 00:00:00,42358173990674,4,Unknown,601.3357864755922,0.07
3296,2019-10-11 00:00:00,65497631246466,2,Tablet,830.3549189029654,0.07
3297,2019-10-11 00:00:00,92949922918270,3,Mobile Phone,360.1350810461932,0.19
3298,2019-10-25 00:00:00,42659592663445,3,Mobile Phone,423.365420122414,0.19
3299,2019-09-25 00:00:00,79713619080279,4,Unknown,873.8955198280402,0.07
3300,2019-09-09 00:00:00,85027375309713,4,Unknown,607.7790745297177,0.07
3301,2019-09-10 00:00:00,98148474364821,3,Mobile Phone,728.8679330895188,0.19
3302,2019-08-09 00:00:00,25703504080830,4,Unknown,848.2687071782026,0.19
3303,2019-09-27 00:00:00,87554666036875,4,Unknown,307.3811270417967,0.19
3304,2019-09-28 00:00:00,65998840166045,3,Mobile Phone,162.75888297300034,0.07
3305,2019-08-29 00:00:00,24549368711540,2,Tablet,322.5737711085128,0.07
3306,2019-08-31 00:00:00,18382673212693,1,Desktop,993.329029912708,0.19
3307,2019-09-18 00:00:00,12718815573815,3,Mobile Phone,602.5329830988327,0.07
3308,2019-08-20 00:00:00,4841568654175,4,Unknown,854.5260646666443,0.07
3309,2019-08-10 00:00:00,34344597990267,1,Desktop,212.89301014092877,0.19
3310,2019-08-14 00:00:00,88493029082790,2,Tablet,128.38171772029028,0.07
3311,2019-08-23 00:00:00,76995688239711,4,Unknown,166.19538148400625,0.19
3312,2019-09-04 00:00:00,47835743176359,2,Tablet,692.2122225762139,0.07
3313,2019-09-15 00:00:00,38256275860429,3,Mobile Phone,290.4899995043906,0.19
3314,2019-08-31 00:00:00,61912763071217,4,Unknown,64.45222485201052,0.07
3315,2019-10-11 00:00:00,17162439744065,1,Desktop,579.3136848091809,0.19
3316,2019-08-31 00:00:00,66023585184575,2,Tablet,914.9805665184614,0.07
3317,2019-10-16 00:00:00,61707910507177,2,Tablet,671.8728062657451,0.19
3318,2019-09-08 00:00:00,40739277055373,2,Tablet,192.25716924526603,0.07
